!Series_title	"Gene expression during the life cycle of Drosophila melanogaster"
!Series_geo_accession	"GSE4347"
!Series_status	"Public on Mar 07 2006"
!Series_submission_date	"Mar 06 2006"
!Series_last_update_date	"Dec 28 2012"
!Series_pubmed_id	"12351791"
!Series_summary	"Abstract: Molecular genetic studies of Drosophila melanogaster have led to profound advances in understanding the regulation of development. Here we report gene expression patterns for nearly one-third of all Drosophila genes during a complete time course of development. Mutations that eliminate eye or germline tissue were used to further analyze tissue-specific gene expression programs. These studies define major characteristics of the transcriptional programs that underlie the life cycle, compare development in males and females, and show that large-scale gene expression data collected from whole animals can be used to identify genes expressed in particular tissues and organs or genes involved in specific biological and biochemical processes."
!Series_summary	""
!Series_summary	"This SuperSeries is composed of the SubSeries listed below."
!Series_overall_design	"Refer to individual Series"
!Series_type	"Expression profiling by array"
!Series_sample_id	"GSM73861 GSM73862 GSM73863 GSM73864 GSM73865 GSM73866 GSM73867 GSM73868 GSM73869 GSM73870 GSM73871 GSM73872 GSM73873 GSM73874 GSM73875 GSM73876 GSM73877 GSM73878 GSM73879 GSM73880 GSM73881 GSM73882 GSM73883 GSM73884 GSM73885 GSM73886 GSM73887 GSM73888 GSM73889 GSM73890 GSM73891 GSM73892 GSM73893 GSM73894 GSM73895 GSM73896 GSM73897 GSM73898 GSM73899 GSM73900 GSM73901 GSM73902 GSM73903 GSM73904 GSM73905 GSM73906 GSM73907 GSM73908 GSM73909 GSM73910 GSM73911 GSM73912 GSM73913 GSM73914 GSM73915 GSM73916 GSM73917 GSM73918 GSM73919 GSM73920 GSM73921 GSM73922 GSM73923 GSM73924 GSM73925 GSM73926 GSM73927 GSM73928 GSM73929 GSM73930 GSM73931 GSM73932 GSM73933 GSM73934 GSM73935 GSM73936 GSM73937 GSM73938 GSM73939 GSM73940 GSM73941 GSM73942 GSM73943 GSM73944 GSM73945 GSM73946 GSM73947 GSM73948 GSM73949 GSM73950 GSM73951 GSM73952 GSM73953 GSM73954 GSM73955 GSM73956 GSM73957 GSM73958 GSM73959 GSM73960 GSM73961 GSM73962 GSM73963 GSM73964 GSM73965 GSM73966 GSM73967 GSM73968 GSM73969 GSM73970 GSM73971 GSM73972 GSM73973 GSM73974 GSM73975 GSM73976 GSM73977 GSM73978 GSM73979 GSM73980 GSM73981 GSM73982 GSM73983 GSM73984 GSM73985 GSM73986 GSM73987 GSM73988 GSM73989 GSM73990 GSM73991 GSM73992 GSM73993 GSM73994 GSM73995 GSM73996 GSM73997 GSM73998 GSM73999 GSM74000 GSM74001 GSM74002 GSM74003 GSM74004 GSM74005 GSM74006 GSM74007 GSM74008 GSM74009 GSM74010 GSM74011 GSM74012 GSM74013 GSM74014 GSM74015 GSM74016 GSM74017 GSM74018 GSM74019 GSM74020 GSM74021 GSM74022 GSM74023 GSM74024 GSM74025 GSM74026 GSM74027 GSM74028 GSM74029 GSM74030 "
!Series_contact_name	",,Stanford Microarray Database"
!Series_contact_email	"array@genome.stanford.edu"
!Series_contact_phone	"650-498-6012"
!Series_contact_department	"Stanford University, School of Medicine"
!Series_contact_institute	"Stanford Microarray Database (SMD)"
!Series_contact_address	"300 Pasteur Drive"
!Series_contact_city	"Stanford"
!Series_contact_state	"CA"
!Series_contact_zip/postal_code	"94305"
!Series_contact_country	"USA"
!Series_contact_web_link	"http://genome-www5.stanford.edu/"
!Series_platform_id	"GPL2837"
!Series_platform_id	"GPL2838"
!Series_platform_id	"GPL2839"
!Series_platform_id	"GPL2840"
!Series_platform_taxid	"7227"
!Series_sample_taxid	"7227"
!Series_relation	"SuperSeries of: GSE3286"
!Series_relation	"SuperSeries of: GSE3287"
!Series_relation	"SuperSeries of: GSE3288"
!Series_relation	"BioProject: http://www.ncbi.nlm.nih.gov/bioproject/PRJNA94843"

!Sample_title	"Unfertilized eggs C"	"Unfertilized eggs D"	"Unfertilized eggs B"	"Unfertilized eggs A"	"Eya Male Adult 0-24hr Sample A"	"Eya Male Adult 0-24hr Sample B"	"Eya Female  Adult 0-24hr"	"Eya Female  Adult 0-24hr Sample A"
!Sample_geo_accession	"GSM74023"	"GSM74024"	"GSM74025"	"GSM74026"	"GSM74027"	"GSM74028"	"GSM74029"	"GSM74030"
!Sample_status	"Public on Sep 10 2005"	"Public on Sep 10 2005"	"Public on Sep 10 2005"	"Public on Sep 10 2005"	"Public on Sep 10 2005"	"Public on Sep 10 2005"	"Public on Sep 10 2005"	"Public on Sep 10 2005"
!Sample_submission_date	"Sep 09 2005"	"Sep 09 2005"	"Sep 09 2005"	"Sep 09 2005"	"Sep 09 2005"	"Sep 09 2005"	"Sep 09 2005"	"Sep 09 2005"
!Sample_last_update_date	"Sep 22 2006"	"Sep 22 2006"	"Sep 22 2006"	"Sep 22 2006"	"Sep 22 2006"	"Sep 22 2006"	"Sep 22 2006"	"Sep 22 2006"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"
!Sample_source_name_ch1	"Wildtype Timecourse Reference"	"Wildtype Timecourse Reference"	"Wildtype Timecourse Reference"	"Wildtype Timecourse Reference"	"Wildtype Timecourse Reference"	"Wildtype Timecourse Reference"	"Wildtype Timecourse Reference"	"Wildtype Timecourse Reference"
!Sample_organism_ch1	"Drosophila melanogaster"	"Drosophila melanogaster"	"Drosophila melanogaster"	"Drosophila melanogaster"	"Drosophila melanogaster"	"Drosophila melanogaster"	"Drosophila melanogaster"	"Drosophila melanogaster"
!Sample_characteristics_ch1	"Wildtype Timecourse Reference"	"Wildtype Timecourse Reference"	"Wildtype Timecourse Reference"	"Wildtype Timecourse Reference"	"Wildtype Timecourse Reference"	"Wildtype Timecourse Reference"	"Wildtype Timecourse Reference"	"Wildtype Timecourse Reference"
!Sample_molecule_ch1	"polyA RNA"	"polyA RNA"	"polyA RNA"	"polyA RNA"	"polyA RNA"	"polyA RNA"	"polyA RNA"	"polyA RNA"
!Sample_label_ch1	"Cy3"	"Cy3"	"Cy3"	"Cy3"	"Cy3"	"Cy3"	"Cy3"	"Cy3"
!Sample_taxid_ch1	"7227"	"7227"	"7227"	"7227"	"7227"	"7227"	"7227"	"7227"
!Sample_source_name_ch2	"Unfertilized eggs sample C PolyA RNA"	"Unfertilized eggs sample D PolyA RNA"	"Unfertilized eggs sample B PolyA RNA"	"Unfertilized eggs sample A PolyA RNA"	"Eya Male Adult 0-24hr Sample A PolyA RNA"	"Eya Male Adult 0-24hr Sample B PolyA RNA"	"Eya Female  Adult 0-24hr Sample B PolyA RNA"	"Eya Female  Adult 0-24hr Sample A PolyA RNA"
!Sample_organism_ch2	"Drosophila melanogaster"	"Drosophila melanogaster"	"Drosophila melanogaster"	"Drosophila melanogaster"	"Drosophila melanogaster"	"Drosophila melanogaster"	"Drosophila melanogaster"	"Drosophila melanogaster"
!Sample_characteristics_ch2	"Unfertilized eggs sample C PolyA RNA"	"Unfertilized eggs sample D PolyA RNA"	"Unfertilized eggs sample B PolyA RNA"	"Unfertilized eggs sample A PolyA RNA"	"Eya Male Adult 0-24hr Sample A PolyA RNA"	"Eya Male Adult 0-24hr Sample B PolyA RNA"	"Eya Female  Adult 0-24hr Sample B PolyA RNA"	"Eya Female  Adult 0-24hr Sample A PolyA RNA"
!Sample_molecule_ch2	"polyA RNA"	"polyA RNA"	"polyA RNA"	"polyA RNA"	"polyA RNA"	"polyA RNA"	"polyA RNA"	"polyA RNA"
!Sample_label_ch2	"Cy5"	"Cy5"	"Cy5"	"Cy5"	"Cy5"	"Cy5"	"Cy5"	"Cy5"
!Sample_taxid_ch2	"7227"	"7227"	"7227"	"7227"	"7227"	"7227"	"7227"	"7227"
!Sample_description	"Simple annotation: Development, Time course"	"Simple annotation: Development, Time course"	"Simple annotation: Development, Time course"	"Simple annotation: Development, Time course"	"Simple annotation: Development, Time course"	"Simple annotation: Development, Time course"	"Simple annotation: Development, Time course"	"Simple annotation: Development, Time course"
!Sample_description	"Image: http://smd.stanford.edu/MicroArray/gifs/2002-11/34823.gif"	"Image: http://smd.stanford.edu/MicroArray/gifs/2002-11/34824.gif"	"Image: http://smd.stanford.edu/MicroArray/gifs/2002-11/34725.gif"	"Image: http://smd.stanford.edu/MicroArray/gifs/2002-11/34726.gif"	"Image: http://smd.stanford.edu/MicroArray/gifs/2002-11/34821.gif"	"Image: http://smd.stanford.edu/MicroArray/gifs/2002-11/34822.gif"	"Image: http://smd.stanford.edu/MicroArray/gifs/2002-11/34727.gif"	"Image: http://smd.stanford.edu/MicroArray/gifs/2002-11/34729.gif"
!Sample_data_processing	"VALUE is Log (base 2) of the ratio of the median of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)"	"VALUE is Log (base 2) of the ratio of the median of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)"	"VALUE is Log (base 2) of the ratio of the median of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)"	"VALUE is Log (base 2) of the ratio of the median of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)"	"VALUE is Log (base 2) of the ratio of the median of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)"	"VALUE is Log (base 2) of the ratio of the median of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)"	"VALUE is Log (base 2) of the ratio of the median of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)"	"VALUE is Log (base 2) of the ratio of the median of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)"
!Sample_platform_id	"GPL2839"	"GPL2839"	"GPL2839"	"GPL2839"	"GPL2839"	"GPL2839"	"GPL2839"	"GPL2839"
!Sample_contact_name	",,Stanford Microarray Database"	",,Stanford Microarray Database"	",,Stanford Microarray Database"	",,Stanford Microarray Database"	",,Stanford Microarray Database"	",,Stanford Microarray Database"	",,Stanford Microarray Database"	",,Stanford Microarray Database"
!Sample_contact_email	"array@genome.stanford.edu"	"array@genome.stanford.edu"	"array@genome.stanford.edu"	"array@genome.stanford.edu"	"array@genome.stanford.edu"	"array@genome.stanford.edu"	"array@genome.stanford.edu"	"array@genome.stanford.edu"
!Sample_contact_phone	"650-498-6012"	"650-498-6012"	"650-498-6012"	"650-498-6012"	"650-498-6012"	"650-498-6012"	"650-498-6012"	"650-498-6012"
!Sample_contact_department	"Stanford University, School of Medicine"	"Stanford University, School of Medicine"	"Stanford University, School of Medicine"	"Stanford University, School of Medicine"	"Stanford University, School of Medicine"	"Stanford University, School of Medicine"	"Stanford University, School of Medicine"	"Stanford University, School of Medicine"
!Sample_contact_institute	"Stanford Microarray Database (SMD)"	"Stanford Microarray Database (SMD)"	"Stanford Microarray Database (SMD)"	"Stanford Microarray Database (SMD)"	"Stanford Microarray Database (SMD)"	"Stanford Microarray Database (SMD)"	"Stanford Microarray Database (SMD)"	"Stanford Microarray Database (SMD)"
!Sample_contact_address	"300 Pasteur Drive"	"300 Pasteur Drive"	"300 Pasteur Drive"	"300 Pasteur Drive"	"300 Pasteur Drive"	"300 Pasteur Drive"	"300 Pasteur Drive"	"300 Pasteur Drive"
!Sample_contact_city	"Stanford"	"Stanford"	"Stanford"	"Stanford"	"Stanford"	"Stanford"	"Stanford"	"Stanford"
!Sample_contact_state	"CA"	"CA"	"CA"	"CA"	"CA"	"CA"	"CA"	"CA"
!Sample_contact_zip/postal_code	"94305"	"94305"	"94305"	"94305"	"94305"	"94305"	"94305"	"94305"
!Sample_contact_country	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"
!Sample_contact_web_link	"http://genome-www5.stanford.edu/"	"http://genome-www5.stanford.edu/"	"http://genome-www5.stanford.edu/"	"http://genome-www5.stanford.edu/"	"http://genome-www5.stanford.edu/"	"http://genome-www5.stanford.edu/"	"http://genome-www5.stanford.edu/"	"http://genome-www5.stanford.edu/"
!Sample_supplementary_file	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"
!Sample_data_row_count	"9216"	"9216"	"9216"	"9216"	"9216"	"9216"	"9216"	"9216"
!series_matrix_table_begin
"ID_REF"	"GSM74023"	"GSM74024"	"GSM74025"	"GSM74026"	"GSM74027"	"GSM74028"	"GSM74029"	"GSM74030"
1210	1.124	1.217	.897	.879	2.43	2.238	1.781	1.344
1211	.587	1.314	.949	.479	-.315	-.147	.203	-.254
1212	-2.394	-2.017	-3.066	-3.34	.875	1.171	.019	.248
1213	-.151	.216	.187	-.413	-.641	-.86	.029	-.138
1214	.75	.855	1.629	1.036	2.082	1.723	.533	-.054
1215	.335	.415	.63	.498	-.023	.101	.183	-.197
1216	.697	.808	.793	.794	1.092	1.56	1.786	1.15
1217	.63	.535	.694	.29	2.48	2.756	2.485	2.102
1218	.213	.175	.967	.315	1.782	1.709	2.217	1.427
1219	-2.33	-1.748	-3.148	-3.939	.73	1.086	1.606	2.116
1220	-1.609	-1.287	-1.683	-2.436	-.321	-.378	.435	.429
1221	.423	.378	.424	-.203	.093	.209	.827	.547
1222	-.655	-.714	-.76	-1.324	-.607	-.349	.862	.685
1223	-1.509	-1.186	-2.944	-2.99	-1.157	-1.216	-1.224	-1.17
1224	-.671	-.1	-.062	-.441	1.408	1.917	1.608	1.132
1225	.627	1.063	.679	.6	.017	-.206	.42	-.188
1226	1.211	1.239	1.399	1.105	.919	.737	1.071	.615
1227	-.813	-.765	-.47	-1.006	-.403	-.495	-.045	-.384
1228	1.254	1.34	1.267	.531	.613	.741	1.465	.75
1229	.335	.511	.584	.532	.824	.774	.476	.324
1230	-.108	.111	.044	-.145	.697	.573	.335	.031
1231	.415	.584	.373	.089	.801	.894	1.15	.605
1232	-.545	-.78	-1.176	-1.079	-.093	-.722	-.443	-.624
1233	-1.162	-2.061	-2.582	-1.392	1.162	1.752	1.633	1.179
1234	-.801	-2.134	-2.264	-.313	.345	-1.373	.449	-1.09
1235	-.025	-2.309	-1.946	-2.444	-.06	.077	.185	.236
1236	2.072	2.16	2.653	3.158	.477	.765	1.079	.597
1237	-.732	-.324	-.155	-.806	-.455	-.444	.176	.336
1238	-.557	.002	.542	-.193	-.701	-.895	-.286	-.236
1239	.557	.602	.616	-.827	-.092	-.536	.389	.468
1240	.593	.873	1.333	.637	.482	.191	1.249	.498
1241	.775	.797	1.268	1.907	-.459	-.209	1.645	.388
1242	-1.567	-1.484	-2.109	-1.711	.737	1.191	.84	.521
1243	.223	.586	.64	.179	-1.282	-1.052	.883	.26
1244	-1.058	-.236	-.317	-.975	-.877	-.913	-.074	-.514
1245	.144	.686	.132	-.075	.617	-.009	.601	.334
1246	-2.387	-.473	-1.597	-1.981	.238	-.195	.552	.632
1247	-.103	.283	.337	.824	-.128	-.298	.393	.139
1248	-.205	-.564	-.469	.115	.046	.221	1.275	.866
1249	.028	-.177	-.399	-.081	.796	-2.192	.711	.333
1250	.58	.875	.662	.429	1.826	1.838	1.192	1.516
1251	.707	1.154	1.088	1.274	.717	.467	.365	.231
1252	.406	.452	.665	-.056	.423	.649	.315	.166
1253	-1.297	-2.191	-3.671	-2.571	2.372	2.934	1.254	1.292
1254	-1.288	-1.664	-1.842	-1.623	.034	.074	.078	.252
1255	1.01	1.021	1.675	1.419	.892	.78	.509	.849
1256	.648	.962	1.77	.408	.099	.495	.71	.856
1257	-.815	-1.744	-1.975	-1.57	3.012	2.967	-1.262	-.89
1258	.983	1.264	1.689	.937	1.199	1.279	.97	.963
1259	1.108	1.321	1.805	1.521	.357	.377	.816	.745
1260	.273	.543	1.087	.918	.976	.707	.268	.036
1261	-.028	.078	-.598	-.126	1.785	2.254	1.206	1.357
1262	-.397	-.369	-.389	-.997	.126	.656	-.481	-.418
1263	-.248	-.336	-.035	-.045	.737	-.18	.081	.085
1264	-.03	.3	.541	-.222	-.318	-.731	.011	.015
1265	.608	.859	1.112	.86	.929	1.176	.07	-.336
1266	.121	-.106	.202	-.472	.458	-.042	.37	.036
1267	-1.088	-.743	-.684	-1.31	1.942	1.968	-.427	-.604
1268	.168	.419	1.075	.292	-1.258	-.916	.591	-.159
1269	-.313	-.556	.194	-.891	-.007	-.292	-1.404	-2.571
1270	-3.109	-2.965	-3.871	-3.392	2.844	3.111	-4.368	-2.133
1271	1.897	1.758	2.319	1.932	1.175	1.719	1.989	1.564
1272	-1.942	-1.592	-1.827	-1.496	.494	.774	1.395	.877
1273	-.894	-1.284	-1.84	-2.214	1.581	1.955	-.589	.318
1274	.336	.07	.172	-.356	.38	.533	-.49	.099
1275	-.78	-.434	-.097	-.171	-.136	-1.18	-1.283	.038
1276	-.668	-.336	-2.204	-.292	-.952	-2.01	-.435	-.913
1277	-1.015	-2.441	-.243	.381	-.412	.837	-.31	-.039
1278	-.307	.206	.089	-.719	.127	-.103	1.083	.393
1279	-2.155	-2.693	-.633	-1.376	-.422	-.985	-.143	-.499
1280	-1.349	-2.017	-1.734	-1.1	-.415	-.98	-.717	-.86
1281	-1.237	-.251	-.71	-1.691	-.375	-2.07	-.356	-.315
1282	-.726	-.475	-.11	-.613	.054	-.933	.317	-.129
1283	-.648	-.682	-1.164	-.573	-.108	.924	.474	.333
1284	.989	.409	.406	-.157	.202	.18	1.1	.265
1285	-1.333	-2.456	-1.143	-.985	-.575	-1.769	-1.084	-1.284
1286	-.659	-1.634	-1.724	-1.755	-.325	-.797	-1.305	-1.305
1287	-4.045	-1.662	-3.671	-1.041	-2.427	-2.217	-1.133	-1.23
1288	-1.358	-1.466	-1.204	-.861	-1.174	-1.017	.493	.256
1289	-.873	-.81	-.553	-.5	.081	-.031	1.08	.73
1290	.578	.367	.387	.01	.026	.502	.871	.311
1291	-1.557	-1.601	-2.4	-3.398	-.513	-.818	-1.444	-1.599
1292	-3.299	-2.353	-2.834	-3.111	-2.252	-4.699	-1.785	-1.195
1293	-1.152	-2.514	-1.804	-1.706	-1.185	-2.308	-4.073	-2.489
1294	-2.535	-2.129	-2.472	-2.688	-1.496	-1.685	-1.729	-.754
1295	-2.453	-1.146	-2.428	-1.665	-1.909	-1.17	-.708	-.671
1296	.029	-.121	-.193	.296	-.235	-.244	.656	-.154
1297	1.686	1.541	1.695	1.9	1.004	1.422	.935	.384
1298	.549	.891	.865	.895	1.698	1.824	1.441	1.469
1299	1.544	1.709	1.683	1.645	.946	1.036	.234	.303
1300	.357	.516	.468	.44	-.041	-.149	-.794	-.696
1301	1.793	2.203	2.438	2.655	-.054	-.025	-.167	-.15
1302	1.053	1.223	1.42	1.035	.742	.917	.43	.386
1303	.759	.573	1.287	1.272	.079	.033	1.318	1.261
1304	2.761	2.312	3.046	2.678	-1.371	-1.381	1.169	.612
1305	.796	.07	.154	-.137	-.58	-.924	-.32	-.045
1306	-1.151	-1.396	-1.053	-1.533	-.759	-.317	-.52	-.494
1307	1.269	1.43	1.876	1.326	-.288	.088	.058	-.198
1308	.786	.944	.975	.832	-.13	-.394	-.166	-.036
1309	-.358	-1.054	-.305	-1.061	-1.699	-1.152	-.775	-.761
1310	1.319	1.144	1.414	.86	-.424	-.521	.595	-.063
1311	.853	.685	.931	.565	-.587	-.075	.243	-.162
1312	.871	.799	.875	.802	-.371	-.315	.551	.204
1313	1.061	1.243	1.712	2.039	-.672	-.659	-.208	-.355
1314	.669	.664	1.062	.63	-.963	-1.004	-.164	-.349
1315	.051	-.259	.201	.659	.293	.149	.558	.615
1316	1.186	.95	1.798	1.234	-.511	-.467	.393	.016
1317	1.322	1.287	1.686	1.431	-.249	.112	-.305	-.345
1318	.36	.656	.726	.922	-.516	-.991	.19	.112
1319	1.379	1.43	2.202	1.623	-.537	-.808	.164	-.201
1320	-.192	.003	.104	-.205	-.904	-.982	-.046	-.346
1321	-.066	.048	-1.045	-.433	1.26	.949	.812	.601
1322	-1.694	-1.155	-1.523	-1.906	1.92	2.455	.062	.005
1323	-1.855	-1.847	-2.278	-1.775	.706	.645	.951	1.184
1324	-.087	.036	-.4	-.679	-.139	-.277	.099	.414
1325	-.408	-.537	-.005	-.291	.906	1.146	.369	.404
1326	-.19	.192	.526	.142	.09	-.133	.357	.19
1327	-.524	-.163	-.73	-1.044	-.414	-.568	-.226	-.189
1328	-1.831	-1.84	-1.369	-2.953	-.554	-.449	-.227	-.809
1329	-1.164	-.705	-.78	-1.276	-.054	-.054	.305	-.341
1330	.095	.131	-.278	-.452	-.585	-.976	.024	-.12
1331	-1.605	-1.567	-2.395	-2.136	.344	1.19	.247	-.291
1332	1.717	1.563	1.038	.644	.256	.46	.819	.816
1333	.574	.772	.52	.048	-.442	-.323	.159	.072
1334	.966	.92	.98	.928	-.241	-.53	.171	.344
1335	-3.097	-3.126	-3.702	-3.18	.357	-.002	.39	.251
1336	1.012	1.152	1.292	1.446	.566	.84	.287	.252
1337	-1.073	-1.257	-1.824	-3.157	-1.367	-.718	-.213	-.22
1338	-.309	-2.193	-1.797	-1.405	.612	.933	1.995	1.429
1339	-1.066	-.849	-.863	-2.048	-.324	.071	.123	.297
1340	-.692	-.478	-.435	-1.141	-1.051	-1.444	-.775	-.682
1341	-.406	-.171	-.536	-1.724	-.399	-.565	-.083	-.308
1342	-1.933	-1.443	-1.37	-2.429	-.892	-.779	-.233	-.463
1343	-1.177	-2.112	-3.119	-4.766	1.382	1.283	-1.757	-1.462
1344	.924	.682	.826	.066	.929	1.357	.562	.5
1345	1.288	1.195	1.191	1.426	1.062	1.267	.931	.899
1346	1.468	1.467	1.322	1.588	1.188	1.644	1.767	1.701
1347	-1.015	-.804	-1.307	-.895	-.403	-.303	-.542	-.85
1348	-.56	-.819	-1.003	-.808	1.162	1.384	.926	1.754
1349	-.881	-.744	-1.752	-1.822	-.143	.095	-.394	-.635
1350	-.76	-.63	-.787	-1.096	1.072	1.292	1.265	1.105
1351	.534	.158	.342	.605	.042	.09	-.242	-.283
1352	1.154	1.333	1.349	1.7	.179	.398	.166	-.031
1353	-.197	-.474	-.748	-.406	.345	.41	.27	.493
1354	-1.323	-.859	-1.891	-.988	3.679	3.616	-1.23	-.743
1355	-1.697	-1.51	-2.559	-2.296	.982	1.357	.787	.872
1356	-1.446	-1.299	-1.203	-1.142	2.304	2.532	.135	.012
1357	.611	.91	.945	.705	.709	.62	.346	.143
1358	-.826	-1.075	-1.802	-1.665	.094	-.02	-.341	-.257
1359	-1.249	-1.139	-1.89	-2.658	1.03	1.104	.31	.786
1360	-2.176	-1.998	-3.215	-2.395	.803	1.166	.015	-.177
1361	-.21	-.017	-.1	.153	1.511	1.773	1.581	1.387
1362	1.256	1.111	1.616	1.559	1.617	1.977	1.548	1.329
1363	1.319	1.154	1.432	1.386	2.057	2.146	1.395	1.112
1364	-.6	-.549	-.432	-.176	1.919	1.862	1.007	.869
1365	-2.415	-2.159	-3.246	-3.105	.953	.979	-.155	.013
1366	.761	1.185	1.492	.901	-.039	.105	-.291	.229
1367	.13	-.068	.424	.023	1.241	1.822	1.461	1.498
1368	-.439	-1.215	-.986	-1.54	2.078	1.218	1.869	1.595
1369	-1.057	-1.274	-1.88	-2.278	1.048	1.944	1.179	1.251
1370	.314	.389	-.029	.025	.238	.076	.133	-.183
1371	-.709	-1.484	-1.122	-2.458	.36	-.14	-.03	-.198
1372	-1.357	-.96	-1.968	-1.834	1.041	.737	-1.113	-.813
1373	.731	.864	.649	.739	.01	.028	.099	-.033
1374	-.454	-.361	-.077	-.737	.003	.817	.396	.27
1375	.491	.731	.867	.65	.067	.068	.895	.111
1376	-.301	-.314	-1.489	-1.044	-.381	-.931	-.765	-.801
1377	-2.759	-2.825	-3.749	-2.953	-1.343	-2.547	-1.802	-2.366
1378	.682	1.281	.542	.854	-.564	-.386	-.402	-.621
1379	.013	-.01	.367	-.051	.435	.656	.434	.718
1380	-.588	-.631	-.875	-.907	.214	.227	.162	.094
1381	.736	1.183	.776	.745	1.177	1.124	-.128	-.471
1382	-.32	-.807	-.817	-.916	-.339	-.487	-.526	-.603
1383	-.884	-.798	-1.89	-1.559	.261	.192	.374	.317
1384	-2.257	-2.311	-3.466	-2.602	.135	.712	.606	.508
1385	.384	.076	.287	.527	-.364	.036	-.503	-.33
1386	-1.115	-1.143	-1.942	-1.517	.423	.74	.799	.571
1387	-1.439	-1.478	-2.156	-3.08	.333	.608	.646	.713
1388	-2.271	-2.443	-2.765	-2.507	.429	.798	.992	1.184
1389	-.473	-.642	-.633	-.598	.514	.6	.645	.724
1390	-.668	-1.095	-1.347	-1.287	.636	.696	.446	.215
1391	-1.864	-1.704	-2.066	-2.018	2.211	2.427	-1.602	-1.36
1392	-1.427	-1.058	-1.243	-1.424	1.073	1.387	.565	.846
1393	-.149	.225	.279	.17	1.051	.975	.571	.923
1394	-.536	-.297	-.382	-.603	1.56	1.672	.366	.43
1395	.236	.393	.265	.078	2.117	1.907	-.005	.107
1396	.446	.752	.616	.779	.896	1.23	-.28	-.35
1397	.667	.929	1.058	1.518	.629	.948	1.238	1.164
1398	.502	.175	.088	.357	.737	.966	.548	.256
1399	.375	.15	.603	.732	.398	.253	.354	.656
1400	-1.033	-.957	-.95	-1.014	.297	.443	-.517	-.668
1401	-.399	.127	-.649	-.525	-.147	-.068	-.145	-.439
1402	-.47	-.542	-.745	-.684	.449	.961	.508	.626
1403	-2.846	-2.797	-3.14	-3.985	2.489	2.876	1.668	2.057
1404	-.221	.021	-1.077	-1.002	-1.365	-.162	.201	-.393
1405	-1.506	-1.5	-1.736	-1.9	-.545	-1.075	-.882	-1.108
1406	-.31	-.486	-.108	-.146	.076	.308	.197	.733
1407	-.031	.011	.13	.17	.319	.372	.655	.343
1408	-1.562	-1.61	-2.306	-2.627	-.857	-.744	-.905	-1.282
1409	1.014	.436	.79	.684	.078	.521	-.127	-.267
1410	.772	.478	.089	-.127	.297	.486	.323	.457
1411	-.317	-.096	-.024	.3	.907	1.403	.972	1.321
1412	-1.517	-1.303	-2.072	-1.851	.037	-.612	-.73	-.87
1413	-1.317	-1.211	-1.441	-2.67	-.21	-.042	-.95	-1.01
1414	-1.533	-1.616	-1.326	-1.153	-.78	-.901	-1.003	-.819
1415	1.168	1.124	1.745	1.049	.889	1.242	1.734	1.414
1416	.267	.411	.231	-.072	.181	.694	.689	.621
1417	.845	1.231	.89	.766	.255	.158	.091	.047
1418	-1.866	-1.229	-1.676	-2.589	.043	.234	.515	.245
1419	1.793	1.646	1.925	2.088	.868	1.569	1.209	1.074
1420	1.05	1.24	2.097	1.912	1.159	1.567	1.029	1.152
1421	.359	.443	.3	-.826	1.096	1.02	.718	.748
1422	-.699	-1.287	-1.658	-1.766	-.294	-.035	.072	.649
1423	.628	.533	.946	1.021	1.637	2.24	.777	.448
1424	-.236	-.218	-.198	-.713	-.543	.259	.018	.464
1425	.227	.535	.59	.628	.087	.275	.454	.33
1426	.892	1.304	.918	.887	-1.783	-.151	.594	.362
1427	-1.345	-2.005	-1.277	-1.316	.947	2.627	-1.041	-.865
1428	.283	.124	.225	.011	1.034	1.461	.05	.227
1429	-1.022	-1.035	-1.563	-.424	-.941	-.412	-.246	-.36
1430	.625	.724	.573	.389	-.178	.682	.467	.51
1431	-3.928	-3.924	-4.599	-4.091	.513	1.51	1.054	.493
1432	.442	.652	1.118	.73	.454	.971	-.493	.01
1433	.766	.525	1.189	1.006	.076	.681	.051	.059
1434	-.636	-.791	-.741	-.637	.847	1.018	.232	.578
1435	.582	1.122	1.839	.839	-.485	-.382	.723	.55
1436	-.067	-.103	.286	-.353	-.739	-1.052	-.01	-.23
1437	-.064	.323	.712	.176	-.126	.085	.357	.414
1438	-2.149	-2.128	-.771	-2.409	1.925	2.925	-1.746	-1.155
1439	-2.183	-2.151	-1.701	-1.686	.199	.052	-.028	-.108
1440	-1.972	-1.758	-2.825	-3.268	1.671	1.936	.315	.168
1441	-.664	-.421	-.302	-.345	1.18	1.009	.824	.854
