14,12,11,10,10,8,8,8,8,8,10,11,13,15,13,13,14,15,15
17,14,13,11,11,10,10,10,9,9,12,13,15,17,16,17,17,18,18
16,14,12,11,11,10,10,9,7,6,8,9,11,13,12,12,12,14,14
16,13,12,11,11,10,10,10,10,10,12,13,14,16,15,15,16,18,17
21,19,17,16,16,14,14,13,12,13,15,16,17,19,18,19,19,23,22
14,12,11,10,10,8,8,8,8,8,10,11,13,15,13,13,13,14,14
14,12,11,10,10,9,9,8,6,6,8,9,11,14,12,13,13,14,14
13,11,10,9,9,8,8,7,6,6,8,9,11,13,11,11,12,14,14
14,12,11,10,10,9,9,9,8,8,11,12,14,16,14,14,14,15,16
21,18,16,14,14,12,12,13,12,13,14,14,17,20,18,19,20,21,20
14,12,11,10,10,8,8,8,8,8,10,11,13,15,13,13,13,15,15
14,12,11,10,10,8,8,8,7,7,10,11,13,16,14,14,14,15,15
13,11,10,9,9,8,8,8,8,8,11,12,14,15,15,15,15,16,16
11,9,9,8,8,7,7,6,6,6,7,8,10,11,10,10,10,11,11
11,9,8,7,7,6,6,6,7,7,10,12,14,16,14,14,14,15,15
14,12,11,10,10,9,9,8,6,5,6,7,9,11,9,10,10,11,11
12,10,9,8,8,7,7,6,6,6,7,8,10,12,10,11,11,12,12
12,10,9,8,8,7,7,6,5,5,7,8,10,12,10,10,11,12,12
12,10,10,9,9,8,8,8,7,7,9,10,12,15,14,14,14,14,15
12,10,9,8,8,7,7,7,6,6,7,9,11,13,11,12,12,13,13
13,11,10,9,9,7,7,6,5,5,7,8,10,12,10,10,10,11,11
14,12,10,9,9,7,7,7,9,9,12,13,14,15,15,15,15,16,15
14,12,11,10,10,8,8,8,8,8,11,12,14,16,14,14,15,16,16
12,10,9,8,8,7,7,7,7,7,8,9,11,13,11,12,12,13,13
14,12,11,10,10,9,9,9,8,8,10,11,13,14,13,13,13,14,16
12,10,9,8,8,7,7,7,6,6,9,11,13,15,14,14,14,16,16
14,12,11,10,10,9,9,9,8,8,11,12,14,16,14,15,16,17,17
14,12,11,10,10,9,8,7,6,6,7,8,10,12,10,11,11,13,13
14,12,11,10,10,8,8,8,7,6,8,9,11,15,13,13,13,14,14
14,13,11,10,9,7,7,7,6,6,8,9,11,11,9,10,10,11,11
19,17,15,13,12,11,11,12,11,12,14,13,15,17,17,18,17,20,19
12,10,10,9,9,8,8,7,6,6,7,8,10,12,10,11,11,11,12
14,12,10,9,9,8,8,8,8,8,10,11,13,15,13,13,13,15,15
14,12,11,10,10,9,9,9,8,8,10,11,13,16,14,14,14,15,16
12,10,9,8,8,7,7,7,7,7,8,9,11,13,11,12,12,14,14
16,14,12,10,10,9,9,9,7,7,9,10,12,15,14,15,15,16,16
10,8,8,7,7,6,6,5,5,5,6,7,9,11,9,10,10,11,11
12,10,9,8,8,7,7,6,7,7,9,10,12,14,12,12,12,12,13
23,21,17,15,15,14,14,14,13,15,17,18,19,20,19,19,21,23,22
14,12,11,10,10,9,8,8,7,7,9,10,12,15,13,13,13,15,15
19,17,15,13,12,11,11,11,12,11,13,14,17,19,17,18,18,19,18
14,12,10,10,10,8,8,8,7,7,8,9,11,13,11,12,12,13,13
11,9,9,8,8,7,7,7,7,7,8,9,11,13,11,12,12,14,14
11,9,8,7,7,6,6,6,6,6,7,8,10,12,10,11,11,13,13
13,11,10,9,9,8,8,7,7,7,9,10,12,14,12,12,12,13,13
14,12,11,10,10,9,9,9,9,9,11,12,13,15,14,15,15,16,16
14,12,11,10,10,8,8,8,9,9,11,11,13,15,13,13,13,14,15
12,10,9,8,8,7,7,7,7,6,7,8,10,12,10,11,11,12,12
11,9,9,8,8,7,7,6,6,5,7,8,10,12,10,10,10,11,11
14,12,9,9,9,8,8,8,7,7,9,10,12,14,12,12,12,13,13
13,11,9,8,9,8,8,8,7,7,8,8,10,10,10,11,12,12,13
14,12,11,10,10,8,8,8,8,8,10,11,13,15,13,13,14,15,15
10,8,6,6,6,5,5,4,4,4,6,8,9,10,9,9,9,10,11
14,12,11,10,10,8,8,8,8,8,10,11,13,15,13,13,13,15,16
13,11,10,9,9,8,8,8,7,7,9,10,12,14,12,12,12,13,13
11,9,8,7,7,6,6,5,5,5,6,7,9,11,9,10,10,12,12
14,12,11,10,10,9,9,8,7,7,10,11,13,15,13,14,14,14,15
24,21,18,15,16,15,14,14,13,16,18,17,19,22,20,22,23,24,24
14,12,10,10,10,8,8,7,6,6,8,9,11,14,12,12,12,13,13
14,12,11,10,10,8,8,8,8,8,10,12,14,16,14,14,14,16,16
13,11,9,8,8,7,7,7,8,8,10,11,13,15,13,13,13,14,15
12,10,8,8,8,7,7,7,6,6,7,8,10,12,10,11,11,11,12
14,12,11,10,10,9,9,9,7,7,9,10,12,14,12,12,12,14,14
14,12,11,10,10,9,9,9,8,8,11,12,14,16,14,15,15,17,17
12,10,9,8,8,7,7,6,7,7,9,10,12,14,12,12,12,12,13
13,11,10,9,9,8,8,8,7,7,8,9,11,13,11,12,12,14,14
13,11,10,9,9,8,8,8,7,7,9,10,12,14,12,12,12,14,14
12,10,9,9,9,8,8,7,6,6,8,9,11,13,11,11,11,12,12
17,15,14,12,12,11,11,11,11,11,12,13,14,16,15,15,15,17,18
13,11,9,9,9,8,8,7,6,6,7,8,10,12,10,11,11,12,12
14,12,11,10,10,8,8,8,7,7,9,10,12,14,12,12,12,13,13
15,13,11,10,10,9,9,9,8,8,11,12,14,16,14,14,14,15,15
12,10,9,8,8,7,7,6,6,6,7,8,10,12,10,11,11,13,13
14,12,11,10,10,9,9,9,8,8,10,11,13,15,13,14,14,16,17
11,9,8,7,7,6,6,5,5,5,7,8,10,12,10,10,10,11,11
20,18,16,14,14,13,13,13,12,13,14,15,17,19,17,19,20,21,20
14,12,11,10,10,8,8,8,9,9,12,13,14,16,14,14,14,15,15
12,10,9,8,7,6,6,5,5,6,7,8,10,12,10,11,11,12,12
14,12,11,10,10,8,8,7,6,6,9,10,12,14,12,12,12,13,13
14,12,11,10,10,9,8,7,6,6,8,9,11,13,11,11,11,12,12
15,13,12,11,11,10,10,10,9,9,12,13,14,16,14,14,15,16,16
15,13,12,11,11,10,9,8,9,9,13,13,14,16,15,15,15,17,17
14,12,11,10,10,9,9,9,8,8,10,11,13,15,13,14,14,16,16
12,10,9,8,8,7,7,6,6,6,8,9,11,14,12,12,12,13,14
21,19,18,16,16,15,14,12,12,13,14,14,16,18,17,18,20,21,21
13,11,10,9,9,8,8,8,7,7,9,10,12,15,13,13,13,14,14
14,12,11,10,10,9,9,8,7,7,8,9,11,13,11,12,12,13,14
14,12,11,10,10,9,9,9,7,7,9,10,12,15,13,13,13,14,15
13,11,10,9,9,8,8,7,7,7,10,11,13,15,13,13,13,13,14
15,13,11,10,10,9,9,9,9,9,11,13,14,16,14,14,14,15,15
14,12,11,10,10,8,8,8,8,8,11,12,14,16,14,14,14,16,16
12,10,9,8,8,7,7,7,7,7,9,10,12,14,12,12,12,14,14
15,13,12,11,11,9,9,9,9,9,12,13,15,17,15,15,16,17,16
12,10,9,8,8,7,7,6,6,6,8,9,11,13,11,11,11,13,13
14,12,11,10,10,9,9,9,8,8,11,12,14,16,14,14,14,15,15
13,11,10,9,9,8,8,8,7,7,8,9,11,13,11,12,12,13,13
17,15,14,12,12,11,11,11,11,11,13,14,16,18,17,17,18,18,18
14,12,10,10,10,9,9,8,6,6,7,8,10,12,10,11,11,11,12
12,11,10,9,9,7,7,6,4,6,7,8,10,12,10,11,11,12,12
12,10,8,7,8,7,7,6,5,5,7,8,10,12,10,10,10,10,11
13,11,9,9,9,8,8,7,7,7,8,9,11,13,11,12,12,13,13
13,12,11,10,10,9,9,8,6,6,9,10,12,14,12,12,12,13,14
14,12,11,10,10,9,9,9,8,8,10,11,13,15,12,13,13,14,14
15,13,12,10,10,9,9,8,6,6,8,9,11,13,11,11,11,11,12
13,11,10,9,9,8,8,7,6,6,8,9,11,13,11,12,12,13,13
12,10,9,8,8,7,7,6,6,6,7,8,10,12,10,11,11,13,13
12,10,10,9,9,8,8,7,6,7,9,10,12,14,12,12,12,13,13
11,9,7,6,7,6,6,6,6,6,8,10,12,14,12,12,12,13,13
13,11,10,9,9,8,8,8,9,9,12,13,14,16,14,14,14,15,15
12,10,9,8,8,7,7,6,5,5,7,8,10,12,10,10,10,12,12
12,10,9,8,8,7,7,6,5,5,6,7,9,11,9,10,10,12,12
19,15,14,12,11,10,10,10,10,12,14,13,15,17,15,16,18,18,18
13,11,10,9,9,6,6,5,5,5,7,9,11,13,11,12,12,14,13
16,14,12,11,11,10,9,9,8,8,11,12,14,16,14,15,14,17,17
13,11,10,9,9,8,8,8,8,8,9,10,12,14,12,13,13,14,14
19,16,15,13,13,12,12,12,12,13,15,14,15,17,15,16,17,20,19
13,11,10,10,10,8,8,8,7,7,9,10,12,14,12,12,12,13,13
12,10,9,8,8,7,7,7,6,6,8,9,11,13,11,11,11,12,12
14,12,11,10,10,8,8,8,8,8,11,12,14,16,14,14,14,15,15
16,14,12,11,11,9,9,9,9,9,12,13,14,16,15,15,15,16,16
14,12,11,10,10,9,9,9,7,7,9,10,12,15,13,13,13,15,16
14,11,10,9,9,8,8,8,6,5,8,8,10,12,10,10,10,12,13
13,11,9,9,9,7,7,7,8,8,9,11,11,13,12,13,13,14,14
12,10,9,8,8,7,7,6,5,5,7,9,11,13,11,11,11,12,12
14,12,11,11,11,10,9,9,9,9,12,13,14,16,14,14,14,15,15
23,20,18,16,15,14,13,14,13,14,16,17,19,21,20,21,23,24,23
13,11,9,9,9,8,8,8,7,7,9,10,12,14,12,12,12,13,13
13,11,10,9,9,8,8,8,8,8,9,10,12,14,12,13,13,14,14
15,13,12,11,11,10,9,8,9,9,13,13,14,15,14,14,14,17,17
14,12,11,10,10,8,8,7,8,8,11,12,14,16,14,14,14,15,15
14,12,11,10,10,9,9,9,8,8,9,10,12,14,12,12,12,13,13
22,19,16,14,14,13,12,13,12,13,14,14,17,19,18,19,20,23,22
12,10,9,8,8,7,7,6,4,5,6,7,8,10,8,9,9,10,10
13,11,9,9,9,7,7,7,7,7,8,9,11,13,11,12,12,14,14
13,11,9,9,9,8,8,7,5,5,7,9,11,13,11,11,11,12,12
14,12,11,10,10,8,8,8,8,8,10,11,13,16,14,14,14,16,16
13,11,10,9,9,8,8,8,8,8,11,12,14,16,14,14,14,16,16
15,13,12,11,11,10,10,9,9,10,12,13,14,16,15,15,15,16,18
11,9,8,7,7,6,6,6,6,6,8,9,11,13,10,11,11,13,13
13,11,10,9,9,7,7,7,8,8,10,11,13,14,13,13,13,14,15
14,12,10,10,10,9,9,8,6,6,8,9,11,13,11,11,11,12,12
14,12,11,10,10,9,9,9,8,8,10,12,14,16,14,14,14,15,15
15,13,12,11,11,10,9,9,8,8,11,12,14,16,14,14,15,16,16
14,12,11,10,10,8,8,8,9,9,12,12,14,16,14,15,15,17,17
13,11,9,8,8,7,7,7,7,7,8,9,11,14,12,13,13,14,14
12,11,10,9,8,8,8,8,9,9,10,12,14,16,15,15,15,16,15
15,13,12,11,11,10,10,9,7,7,9,10,12,14,13,14,14,16,16
12,10,10,9,9,8,8,7,6,6,8,9,11,13,11,11,11,12,12
13,11,10,9,9,8,8,7,7,7,9,10,12,14,12,12,12,14,14
14,12,11,10,10,9,9,8,7,7,9,10,12,14,12,12,12,13,13
13,11,10,9,9,7,7,7,7,7,9,11,12,14,12,12,12,13,13
12,10,9,8,8,7,7,7,6,6,8,9,11,13,11,11,11,13,13
14,12,10,9,9,8,8,8,9,9,12,13,14,16,15,15,15,16,16
15,13,12,11,11,10,9,9,9,10,13,12,14,16,15,16,16,17,17
14,12,11,10,10,8,8,8,8,8,10,11,13,15,13,13,13,14,14
13,11,10,9,9,8,8,8,7,7,9,10,12,14,12,12,12,13,13
12,10,8,7,7,6,6,5,5,5,7,9,11,12,10,10,10,11,11
